Survey,Survey Cycle,Vessel,Cruise Leg,Trawl Id,Trawl Performance,Trawl Date,Trawl Start Time,Best Latitude (dd),Best Longitude (dd),Best Position Type,Best Depth (m),Best Depth Type,Trawl Duration (min),Area Swept by the Net (hectares),Temperature At the Gear (degs C)
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008051,Fisheries Assessment Acceptable,9/3/07,9/3/07 11:21,45.02762417,-124.7202696,Gear Track Midpoint,462.8,Bottom Depth,16.7,1.689658,5.72
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008052,Fisheries Assessment Acceptable,9/3/07,9/3/07 13:38,44.97686797,-124.8567351,Gear Track Midpoint,684.7,Bottom Depth,18.4,2.13435,4.75
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008053,Fisheries Assessment Acceptable,9/3/07,9/3/07 15:46,44.89925245,-124.9387103,Gear Track Midpoint,524.3,Bottom Depth,16,1.567852,5.26
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008054,Fisheries Assessment Acceptable,9/3/07,9/3/07 18:22,44.78393791,-124.9298824,Gear Track Midpoint,583.1,Bottom Depth,16.7,1.6687,4.96
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008055,Fisheries Assessment Acceptable,9/4/07,9/4/07 6:51,44.5143531,-125.1314358,Gear Track Midpoint,1128.7,Bottom Depth,28.5,2.721313,3.33
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008056,Fisheries Assessment Acceptable,9/4/07,9/4/07 9:42,44.40097761,-125.0501904,Gear Track Midpoint,856.5,Bottom Depth,19.5,2.293528,4.02
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008057,Fisheries Assessment Acceptable,9/4/07,9/4/07 11:40,44.36645169,-124.9867135,Gear Track Midpoint,655.5,Bottom Depth,17.3,1.796865,4.68
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008058,Fisheries Assessment Acceptable,9/4/07,9/4/07 14:07,44.3193848,-125.0806745,Gear Track Midpoint,1028.3,Bottom Depth,27.5,3.10065,3.51
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008059,Fisheries Assessment Acceptable,9/4/07,9/4/07 18:40,44.12319401,-124.9212894,Gear Track Midpoint,174.9,Bottom Depth,16.4,1.77828,7.31
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008061,Fisheries Assessment Acceptable,9/5/07,9/5/07 10:29,44.13877443,-124.6664217,Gear Track Midpoint,119.6,Bottom Depth,15.5,1.579776,7.52
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008062,Fisheries Assessment Acceptable,9/5/07,9/5/07 13:33,44.31824203,-124.6172487,Gear Track Midpoint,92.4,Bottom Depth,15.9,1.509858,7.67
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008063,Fisheries Assessment Acceptable,9/5/07,9/5/07 15:29,44.35224809,-124.6792399,Gear Track Midpoint,101.8,Bottom Depth,16.1,1.515176,7.78
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008065,Fisheries Assessment Acceptable,9/6/07,9/6/07 6:53,44.68156974,-124.5326427,Gear Track Midpoint,146.4,Bottom Depth,15.7,1.589885,7.63
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008066,Fisheries Assessment Acceptable,9/6/07,9/6/07 9:04,44.57490458,-124.3672188,Gear Track Midpoint,66.3,Bottom Depth,16.9,1.501584,7.62
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008067,Fisheries Assessment Acceptable,9/6/07,9/6/07 11:47,44.31661373,-124.3141783,Gear Track Midpoint,72.4,Bottom Depth,16.4,1.515484,7.77
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008068,Fisheries Assessment Acceptable,9/6/07,9/6/07 14:16,44.07935346,-124.4866285,Gear Track Midpoint,120.9,Bottom Depth,16,1.66455,7.8
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008069,Fisheries Assessment Acceptable,9/6/07,9/6/07 15:39,44.06622189,-124.4765868,Gear Track Midpoint,122,Bottom Depth,16,1.7178,7.74
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008070,Fisheries Assessment Acceptable,9/6/07,9/6/07 17:21,43.97442398,-124.3955421,Gear Track Midpoint,117.1,Bottom Depth,16.2,1.696371,7.7
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008071,Fisheries Assessment Acceptable,9/6/07,9/6/07 19:13,43.86010573,-124.2379913,Gear Track Midpoint,72.2,Bottom Depth,16.4,1.62112,8.04
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008072,Fisheries Assessment Acceptable,9/7/07,9/7/07 6:48,43.71866846,-124.6353221,Gear Track Midpoint,326.4,Bottom Depth,16.5,1.841967,6.34
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008073,Fisheries Assessment Acceptable,9/7/07,9/7/07 8:44,43.60961307,-124.6147513,Gear Start Haulback,279.7,Bottom Depth,15.8,1.854468,6.88
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008075,Fisheries Assessment Acceptable,9/7/07,9/7/07 11:42,43.5662567,-124.7095605,Gear Track Midpoint,510.4,Bottom Depth,17.6,1.825516,5.43
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008076,Fisheries Assessment Acceptable,9/7/07,9/7/07 12:43,43.52291001,-124.6959844,Gear Track Midpoint,458.8,Bottom Depth,16.4,1.772589,5.7
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008077,Fisheries Assessment Acceptable,9/8/07,9/8/07 7:25,43.57906994,-124.534376,Gear Track Midpoint,167.2,Bottom Depth,16.5,1.790025,7.45
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008078,Fisheries Assessment Acceptable,9/8/07,9/8/07 9:49,43.56719183,-124.3873428,Gear Track Midpoint,111,Bottom Depth,16,1.561663,7.77
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008079,Fisheries Assessment Acceptable,9/9/07,9/9/07 6:50,43.45920336,-124.9316968,Gear Track Midpoint,752.7,Bottom Depth,17.9,1.995291,4.45
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008080,Fisheries Assessment Acceptable,9/9/07,9/9/07 9:42,43.44507125,-124.7440686,Gear Start Haulback,507.7,Bottom Depth,16.7,1.836624,5.25
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,2,200703008081,Fisheries Assessment Acceptable,9/9/07,9/9/07 11:40,43.44018791,-124.6768029,Gear Track Midpoint,340.7,Bottom Depth,15.3,1.85328,6.68
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008082,Fisheries Assessment Acceptable,9/13/07,9/13/07 6:52,43.08887958,-124.7241128,Gear Track Midpoint,189.6,Bottom Depth,15.6,1.566184,7.69
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008083,Fisheries Assessment Acceptable,9/13/07,9/13/07 10:56,42.69916797,-124.8686964,Gear Track Midpoint,566.6,Bottom Depth,18.4,1.8468,5.15
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008084,Fisheries Assessment Acceptable,9/13/07,9/13/07 14:22,42.39990915,-124.774806,Gear Track Midpoint,500.5,Bottom Depth,17.1,1.745157,5.87
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008085,Fisheries Assessment Acceptable,9/13/07,9/13/07 16:42,42.37115833,-124.7623103,Gear Track Midpoint,466.8,Bottom Depth,17.5,1.655232,5.73
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008086,Fisheries Assessment Acceptable,9/13/07,9/13/07 18:55,42.3241636,-124.4823492,Gear Track Midpoint,69.3,Bottom Depth,16.6,1.35842,9.26
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008087,Fisheries Assessment Acceptable,9/14/07,9/14/07 7:18,42.2560551,-124.9361012,Gear Track Midpoint,1056,Bottom Depth,23.9,2.532369,3.52
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008088,Fisheries Assessment Acceptable,9/14/07,9/14/07 9:50,42.23266646,-124.906484,Gear Track Midpoint,969.1,Bottom Depth,20.9,2.179785,3.7
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008089,Fisheries Assessment Acceptable,9/14/07,9/14/07 13:31,42.00489702,-124.6438062,Gear Track Midpoint,487.7,Bottom Depth,16.1,1.658852,5.58
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008090,Fisheries Assessment Acceptable,9/14/07,9/14/07 17:05,41.80623304,-124.8832646,Gear Track Midpoint,968.3,Bottom Depth,22,2.3757,3.74
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008091,Fisheries Assessment Acceptable,9/15/07,9/15/07 6:57,41.75741865,-125.0037137,Gear Track Midpoint,1129.5,Bottom Depth,24,2.55026,3.62
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008092,Fisheries Assessment Acceptable,9/15/07,9/15/07 8:47,41.72419902,-125.0004853,Gear Track Midpoint,986.6,Bottom Depth,21.3,2.342876,3.73
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008093,Fisheries Assessment Acceptable,9/15/07,9/15/07 11:07,41.69792238,-124.9280313,Gear Track Midpoint,1002.5,Bottom Depth,21.7,2.562017,3.7
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008094,Fisheries Assessment Acceptable,9/15/07,9/15/07 15:04,41.69694904,-124.5157036,Gear Track Midpoint,434.8,Bottom Depth,15.5,1.475903,6.14
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008095,Fisheries Assessment Acceptable,9/15/07,9/15/07 17:12,41.69976742,-124.3219082,Gear Start Haulback,68.8,Bottom Depth,16.5,1.666236,9.38
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008096,Fisheries Assessment Acceptable,9/16/07,9/16/07 6:57,41.64345135,-124.4274403,Gear Track Midpoint,126.4,Bottom Depth,16.6,1.811286,8.7
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008099,Fisheries Assessment Acceptable,9/16/07,9/16/07 11:17,41.53795055,-124.5218319,Gear Start Haulback,372.6,Bottom Depth,14.8,1.393753,6.61
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008100,Fisheries Assessment Acceptable,9/16/07,9/16/07 15:03,41.47528724,-124.8864458,Gear Track Midpoint,891.5,Bottom Depth,19.2,1.923779,4.11
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008101,Fisheries Assessment Acceptable,9/16/07,9/16/07 18:08,41.25556296,-124.85961,Gear Start Haulback,1144.1,Bottom Depth,23.7,2.5212,3.2
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008102,Fisheries Assessment Acceptable,9/17/07,9/17/07 7:01,41.10946217,-124.4257184,Gear Track Midpoint,507.1,Bottom Depth,16.3,1.6761,5.82
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008103,Fisheries Assessment Acceptable,9/17/07,9/17/07 9:00,41.03557388,-124.4613601,Gear Track Midpoint,505.5,Bottom Depth,16.1,1.63229,
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008104,Fisheries Assessment Acceptable,9/17/07,9/17/07 10:59,40.93246548,-124.4318896,Gear Track Midpoint,272.7,Bottom Depth,15.9,1.676304,7.48
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008105,Fisheries Assessment Acceptable,9/17/07,9/17/07 13:18,40.8655054,-124.3117662,Gear Track Midpoint,73.3,Bottom Depth,15.8,1.575816,8.69
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008106,Fisheries Assessment Acceptable,9/18/07,9/18/07 7:03,40.59720525,-124.5684679,Gear Track Midpoint,155.9,Bottom Depth,16.5,1.713024,7.67
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008107,Fisheries Assessment Acceptable,9/18/07,9/18/07 9:01,40.56343065,-124.6335556,Gear Track Midpoint,173,Bottom Depth,16.2,1.71216,7.44
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008108,Fisheries Assessment Acceptable,9/18/07,9/18/07 11:41,40.38686591,-124.556747,Gear Track Midpoint,422.4,Bottom Depth,14.2,1.092312,6.15
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008111,Fisheries Assessment Acceptable,9/18/07,9/18/07 15:47,40.26714245,-124.4045352,Gear Start Haulback,81,Bottom Depth,17.2,1.566291,8.17
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008112,Fisheries Assessment Acceptable,9/18/07,9/18/07 18:56,40.12955833,-124.7322083,Vessel Track Midpoint,879.9,Bottom Depth,18.6,1.940874,4.23
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008113,Fisheries Assessment Acceptable,9/19/07,9/19/07 7:50,39.87647424,-124.0686484,Gear Track Midpoint,109.4,Bottom Depth,14.2,1.4454,8.79
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008114,Fisheries Assessment Acceptable,9/19/07,9/19/07 11:12,39.53941024,-123.9319384,Gear Track Midpoint,145.1,Bottom Depth,14.7,1.653984,8.37
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008115,Fisheries Assessment Acceptable,9/20/07,9/20/07 8:57,39.4494281,-124.0703216,Gear Track Midpoint,664.4,Bottom Depth,18.2,1.84556,4.85
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008116,Fisheries Assessment Acceptable,9/20/07,9/20/07 11:03,39.53496148,-124.1735631,Gear Track Midpoint,1049,Bottom Depth,20,2.014047,3.78
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008117,Fisheries Assessment Acceptable,9/20/07,9/20/07 14:33,39.32494144,-124.2346462,Gear Track Midpoint,1187.9,Bottom Depth,21.6,2.126943,3.48
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008118,Fisheries Assessment Acceptable,9/20/07,9/20/07 18:03,39.08586926,-123.9938449,Gear Track Midpoint,455.7,Bottom Depth,14.7,1.536228,6.19
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008119,Fisheries Assessment Acceptable,9/21/07,9/21/07 7:02,38.81781894,-123.7704345,Gear Track Midpoint,118.6,Bottom Depth,15,1.548315,8.95
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008120,Fisheries Assessment Acceptable,9/21/07,9/21/07 9:26,38.57895566,-123.5910628,Gear Start Haulback,143.4,Bottom Depth,14.8,1.553443,8.78
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008121,Fisheries Assessment Acceptable,9/21/07,9/21/07 10:06,38.55361901,-123.5808489,Gear Track Midpoint,145.9,Bottom Depth,15.3,1.569576,8.84
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008122,Fisheries Assessment Acceptable,9/21/07,9/21/07 11:28,38.52915807,-123.4426256,Gear Track Midpoint,111.7,Bottom Depth,15.5,1.57638,9.25
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008123,Fisheries Assessment Acceptable,9/21/07,9/21/07 14:05,38.38493442,-123.6827277,Gear Start Haulback,858.1,Bottom Depth,17,1.674439,
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008124,Fisheries Assessment Acceptable,9/21/07,9/21/07 17:09,38.27004521,-123.3313399,Gear Track Midpoint,125.4,Bottom Depth,14.9,1.476832,8.98
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008125,Fisheries Assessment Acceptable,9/22/07,9/22/07 7:01,38.22645757,-123.1106319,Gear Track Midpoint,80.2,Bottom Depth,15.5,1.432029,9.55
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,3,200703008126,Fisheries Assessment Acceptable,9/22/07,9/22/07 8:05,38.16726237,-123.1179012,Gear Track Midpoint,79.5,Bottom Depth,15.6,1.460627,9.58
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008127,Fisheries Assessment Acceptable,9/26/07,9/26/07 7:06,37.45448674,-122.8288302,Gear Start Haulback,93.2,Bottom Depth,16.1,1.387932,9.69
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008128,Fisheries Assessment Acceptable,9/26/07,9/26/07 9:11,37.43221404,-122.842019,Gear Track Midpoint,110,Bottom Depth,16,1.409344,9.54
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008129,Fisheries Assessment Acceptable,9/26/07,9/26/07 11:30,37.32953933,-122.894364,Gear Track Midpoint,260.9,Bottom Depth,16.4,1.678286,8.4
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008130,Fisheries Assessment Acceptable,9/26/07,9/26/07 14:22,37.22113623,-122.6002431,Gear Track Midpoint,93.3,Bottom Depth,18.9,1.721856,9.81
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008131,Fisheries Assessment Acceptable,9/26/07,9/26/07 17:05,37.11301176,-122.873107,Gear Track Midpoint,573,Bottom Depth,18.4,1.774655,5.74
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008132,Fisheries Assessment Acceptable,9/27/07,9/27/07 7:02,37.068322,-122.6932324,Gear Track Midpoint,360.4,Bottom Depth,14.9,1.437954,7.57
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008133,Fisheries Assessment Acceptable,9/27/07,9/27/07 9:07,36.98814855,-122.5362787,Gear Track Midpoint,257.1,Bottom Depth,15.4,1.407988,8.08
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008134,Fisheries Assessment Acceptable,9/27/07,9/27/07 11:03,36.99187568,-122.4383037,Gear Track Midpoint,158.1,Bottom Depth,16.3,1.698165,8.95
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008135,Fisheries Assessment Acceptable,9/27/07,9/27/07 13:42,36.93214722,-122.4367848,Gear Track Midpoint,486.6,Bottom Depth,16.5,1.49176,6.06
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008136,Fisheries Assessment Acceptable,9/27/07,9/27/07 15:59,36.91701879,-122.2680044,Gear Start Haulback,126.3,Bottom Depth,16.5,1.668696,9.23
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008137,Fisheries Assessment Acceptable,9/28/07,9/28/07 6:57,36.70205609,-121.9268508,Gear Start Haulback,92.2,Bottom Depth,16.4,1.481472,10.63
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008138,Fisheries Assessment Acceptable,9/28/07,9/28/07 11:41,36.34211119,-122.270066,Gear Track Midpoint,1033.6,Bottom Depth,23.1,2.45499,3.88
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008139,Fisheries Assessment Acceptable,9/28/07,9/28/07 14:01,36.22119179,-122.2063941,Gear Track Midpoint,1010.8,Bottom Depth,19.6,1.895976,3.94
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008140,Fisheries Assessment Acceptable,9/28/07,9/28/07 18:09,35.94877505,-121.9110753,Gear Start Haulback,1213.2,Bottom Depth,23,1.834825,3.4
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008141,Fisheries Assessment Acceptable,9/29/07,9/29/07 7:00,35.86472555,-121.8531761,Gear Track Midpoint,1111,Bottom Depth,22.1,2.487015,3.63
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008142,Fisheries Assessment Acceptable,9/29/07,9/29/07 9:53,35.82795257,-121.7233332,Gear Track Midpoint,899.5,Bottom Depth,17.1,1.636408,4.21
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008143,Fisheries Assessment Acceptable,9/29/07,9/29/07 12:33,35.80510294,-121.7219803,Gear Track Midpoint,916.2,Bottom Depth,19.6,1.771079,4.25
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008144,Fisheries Assessment Acceptable,9/29/07,9/29/07 17:46,35.77048643,-122.1561702,Gear Track Midpoint,1241.2,Bottom Depth,18.6,2.089062,3.23
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008145,Fisheries Assessment Acceptable,9/30/07,9/30/07 6:56,35.63005833,-121.912325,Vessel Track Midpoint,1097.8,Bottom Depth,27.6,2.93512,3.71
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008146,Fisheries Assessment Acceptable,9/30/07,9/30/07 9:39,35.57514012,-121.9477581,Gear Track Midpoint,1035,Bottom Depth,19.1,1.945016,3.68
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008147,Fisheries Assessment Acceptable,9/30/07,9/30/07 12:04,35.48605568,-121.7825938,Gear Track Midpoint,1097.7,Bottom Depth,23.3,2.506329,3.75
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008148,Fisheries Assessment Acceptable,9/30/07,9/30/07 14:55,35.43738119,-121.5272746,Gear Track Midpoint,926,Bottom Depth,19.8,2.004756,4.31
Groundfish Slope and Shelf Combination Survey,Cycle 2007,Excalibur,4,200703008149,Fisheries Assessment Acceptable,10/1/07,10/1/07 7:04,35.54142679,-121.2153143,Gear Track Midpoint,181.6,Bottom Depth,15.9,1.628814,8.99
